from_lang,to_lang,doc_id,from_url,to_url_404
vi,en,managed-fpt-kubernetes-engine/nang-cap-k8s-version,/docs/vi/managed-fpt-kubernetes-engine/nang-cap-k8s-version,/docs/en/managed-fpt-kubernetes-engine/nang-cap-k8s-version
vi,en,managed-fpt-kubernetes-engine/quan-ly-kubernetes-cluster,/docs/vi/managed-fpt-kubernetes-engine/quan-ly-kubernetes-cluster,/docs/en/managed-fpt-kubernetes-engine/quan-ly-kubernetes-cluster
vi,en,managed-fpt-kubernetes-engine/restore-persistent-volume-tren-k8s,/docs/vi/managed-fpt-kubernetes-engine/restore-persistent-volume-tren-k8s,/docs/en/managed-fpt-kubernetes-engine/restore-persistent-volume-tren-k8s
vi,en,managed-fpt-kubernetes-engine/scale-in-chi-dinh-node,/docs/vi/managed-fpt-kubernetes-engine/scale-in-chi-dinh-node,/docs/en/managed-fpt-kubernetes-engine/scale-in-chi-dinh-node
vi,en,managed-fpt-kubernetes-engine/service-type-kb-layer7-lbv2,/docs/vi/managed-fpt-kubernetes-engine/service-type-kb-layer7-lbv2,/docs/en/managed-fpt-kubernetes-engine/service-type-kb-layer7-lbv2
vi,en,managed-fpt-kubernetes-engine/service-type-load-balancer,/docs/vi/managed-fpt-kubernetes-engine/service-type-load-balancer,/docs/en/managed-fpt-kubernetes-engine/service-type-load-balancer
vi,en,managed-fpt-kubernetes-engine/snapshot-persistent-volume-tren-k8s,/docs/vi/managed-fpt-kubernetes-engine/snapshot-persistent-volume-tren-k8s,/docs/en/managed-fpt-kubernetes-engine/snapshot-persistent-volume-tren-k8s
vi,en,managed-fpt-kubernetes-engine/snapshot-và-restore-pvc-trên-k8s-fpt,/docs/vi/managed-fpt-kubernetes-engine/snapshot-và-restore-pvc-trên-k8s-fpt,/docs/en/managed-fpt-kubernetes-engine/snapshot-và-restore-pvc-trên-k8s-fpt
vi,en,managed-fpt-kubernetes-engine/tai-sao-nen-su-dung-gpu-tren-cloud,/docs/vi/managed-fpt-kubernetes-engine/tai-sao-nen-su-dung-gpu-tren-cloud,/docs/en/managed-fpt-kubernetes-engine/tai-sao-nen-su-dung-gpu-tren-cloud
vi,en,managed-fpt-kubernetes-engine/tai-sao-nen-su-dung-gpu-tren-kubernetes,/docs/vi/managed-fpt-kubernetes-engine/tai-sao-nen-su-dung-gpu-tren-kubernetes,/docs/en/managed-fpt-kubernetes-engine/tai-sao-nen-su-dung-gpu-tren-kubernetes
vi,en,managed-fpt-kubernetes-engine/thay-doi-cau-hinh-flavor-cua-worker-pool,/docs/vi/managed-fpt-kubernetes-engine/thay-doi-cau-hinh-flavor-cua-worker-pool,/docs/en/managed-fpt-kubernetes-engine/thay-doi-cau-hinh-flavor-cua-worker-pool
vi,en,managed-fpt-kubernetes-engine/thay-doi-cau-hinh-internal-subnet-load-balancer,/docs/vi/managed-fpt-kubernetes-engine/thay-doi-cau-hinh-internal-subnet-load-balancer,/docs/en/managed-fpt-kubernetes-engine/thay-doi-cau-hinh-internal-subnet-load-balancer
vi,en,managed-fpt-kubernetes-engine/thay-doi-cau-hinh-k8s-cluster,/docs/vi/managed-fpt-kubernetes-engine/thay-doi-cau-hinh-k8s-cluster,/docs/en/managed-fpt-kubernetes-engine/thay-doi-cau-hinh-k8s-cluster
vi,en,managed-fpt-kubernetes-engine/thay-doi-cluster-endponit-access,/docs/vi/managed-fpt-kubernetes-engine/thay-doi-cluster-endponit-access,/docs/en/managed-fpt-kubernetes-engine/thay-doi-cluster-endponit-access
vi,en,managed-fpt-kubernetes-engine/them-worker-group,/docs/vi/managed-fpt-kubernetes-engine/them-worker-group,/docs/en/managed-fpt-kubernetes-engine/them-worker-group
vi,en,managed-fpt-kubernetes-engine/thuc-hien-dat-lich-snapshot-pvc,/docs/vi/managed-fpt-kubernetes-engine/thuc-hien-dat-lich-snapshot-pvc,/docs/en/managed-fpt-kubernetes-engine/thuc-hien-dat-lich-snapshot-pvc
vi,en,managed-fpt-kubernetes-engine/thuc-hien-dat-lich-xoa-pvc-snapshot,/docs/vi/managed-fpt-kubernetes-engine/thuc-hien-dat-lich-xoa-pvc-snapshot,/docs/en/managed-fpt-kubernetes-engine/thuc-hien-dat-lich-xoa-pvc-snapshot
vi,en,managed-fpt-kubernetes-engine/tinh-nang-benchmark-cluster,/docs/vi/managed-fpt-kubernetes-engine/tinh-nang-benchmark-cluster,/docs/en/managed-fpt-kubernetes-engine/tinh-nang-benchmark-cluster
vi,en,managed-fpt-kubernetes-engine/tinh-nang-dat-lich-hibernate-wake-up,/docs/vi/managed-fpt-kubernetes-engine/tinh-nang-dat-lich-hibernate-wake-up,/docs/en/managed-fpt-kubernetes-engine/tinh-nang-dat-lich-hibernate-wake-up
vi,en,managed-fpt-kubernetes-engine/tinh-nang-hibernate-wakeup,/docs/vi/managed-fpt-kubernetes-engine/tinh-nang-hibernate-wakeup,/docs/en/managed-fpt-kubernetes-engine/tinh-nang-hibernate-wakeup
vi,en,managed-fpt-kubernetes-engine/tinh-nang-rotate-kubeconfig,/docs/vi/managed-fpt-kubernetes-engine/tinh-nang-rotate-kubeconfig,/docs/en/managed-fpt-kubernetes-engine/tinh-nang-rotate-kubeconfig
vi,en,managed-fpt-kubernetes-engine/tinh-nang-runtime-security-cluster,/docs/vi/managed-fpt-kubernetes-engine/tinh-nang-runtime-security-cluster,/docs/en/managed-fpt-kubernetes-engine/tinh-nang-runtime-security-cluster
vi,en,managed-fpt-kubernetes-engine/tinh-nang-tang-cuong-bao-mat-mfke,/docs/vi/managed-fpt-kubernetes-engine/tinh-nang-tang-cuong-bao-mat-mfke,/docs/en/managed-fpt-kubernetes-engine/tinh-nang-tang-cuong-bao-mat-mfke
vi,en,managed-fpt-kubernetes-engine/tinh-nang-workload-scan,/docs/vi/managed-fpt-kubernetes-engine/tinh-nang-workload-scan,/docs/en/managed-fpt-kubernetes-engine/tinh-nang-workload-scan
vi,en,managed-fpt-kubernetes-engine/trien-khai-ung-dung-tren-worker-pool,/docs/vi/managed-fpt-kubernetes-engine/trien-khai-ung-dung-tren-worker-pool,/docs/en/managed-fpt-kubernetes-engine/trien-khai-ung-dung-tren-worker-pool
vi,en,managed-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster,/docs/vi/managed-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster,/docs/en/managed-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster
vi,en,managed-fpt-kubernetes-engine/tu-dong-nang-cap-version,/docs/vi/managed-fpt-kubernetes-engine/tu-dong-nang-cap-version,/docs/en/managed-fpt-kubernetes-engine/tu-dong-nang-cap-version
vi,en,managed-fpt-kubernetes-engine/xem-danh-sach-kubernetes-cluster-da-tao,/docs/vi/managed-fpt-kubernetes-engine/xem-danh-sach-kubernetes-cluster-da-tao,/docs/en/managed-fpt-kubernetes-engine/xem-danh-sach-kubernetes-cluster-da-tao
vi,en,managed-fpt-kubernetes-engine/xoa-kubernetes-cluster,/docs/vi/managed-fpt-kubernetes-engine/xoa-kubernetes-cluster,/docs/en/managed-fpt-kubernetes-engine/xoa-kubernetes-cluster
vi,en,model-hub/base-model,/docs/vi/model-hub/base-model,/docs/en/model-hub/base-model
vi,en,model-hub/chi-tiet-model,/docs/vi/model-hub/chi-tiet-model,/docs/en/model-hub/chi-tiet-model
vi,en,model-hub/chi-tiet-model-catalog,/docs/vi/model-hub/chi-tiet-model-catalog,/docs/en/model-hub/chi-tiet-model-catalog
vi,en,model-hub/clone-model,/docs/vi/model-hub/clone-model,/docs/en/model-hub/clone-model
vi,en,model-hub/create-organization,/docs/vi/model-hub/create-organization,/docs/en/model-hub/create-organization
vi,en,model-hub/dang-nhap,/docs/vi/model-hub/dang-nhap,/docs/en/model-hub/dang-nhap
vi,en,model-hub/danh-sach-model,/docs/vi/model-hub/danh-sach-model,/docs/en/model-hub/danh-sach-model
vi,en,model-hub/danh-sach-model-catalog,/docs/vi/model-hub/danh-sach-model-catalog,/docs/en/model-hub/danh-sach-model-catalog
vi,en,model-hub/delete-share,/docs/vi/model-hub/delete-share,/docs/en/model-hub/delete-share
vi,en,model-hub/download-file,/docs/vi/model-hub/download-file,/docs/en/model-hub/download-file
vi,en,model-hub/initial-setup,/docs/vi/model-hub/initial-setup,/docs/en/model-hub/initial-setup
vi,en,model-hub/model-catalog,/docs/vi/model-hub/model-catalog,/docs/en/model-hub/model-catalog
vi,en,model-hub/model-deployment,/docs/vi/model-hub/model-deployment,/docs/en/model-hub/model-deployment
vi,en,model-hub/share-detail-invited,/docs/vi/model-hub/share-detail-invited,/docs/en/model-hub/share-detail-invited
vi,en,model-hub/share-detail-joined,/docs/vi/model-hub/share-detail-joined,/docs/en/model-hub/share-detail-joined
vi,en,model-hub/sua-model,/docs/vi/model-hub/sua-model,/docs/en/model-hub/sua-model
vi,en,model-hub/tao-model,/docs/vi/model-hub/tao-model,/docs/en/model-hub/tao-model
vi,en,model-hub/tao-verison,/docs/vi/model-hub/tao-verison,/docs/en/model-hub/tao-verison
vi,en,model-hub/update-share,/docs/vi/model-hub/update-share,/docs/en/model-hub/update-share
vi,en,model-hub/update-version,/docs/vi/model-hub/update-version,/docs/en/model-hub/update-version
vi,en,model-hub/upload-file,/docs/vi/model-hub/upload-file,/docs/en/model-hub/upload-file
vi,en,model-hub/view-update-organization,/docs/vi/model-hub/view-update-organization,/docs/en/model-hub/view-update-organization
vi,en,model-hub/xoa-model,/docs/vi/model-hub/xoa-model,/docs/en/model-hub/xoa-model
vi,en,trellix-customer-guide/client-task,/docs/vi/trellix-customer-guide/client-task,/docs/en/trellix-customer-guide/client-task
vi,en,trellix-customer-guide/report,/docs/vi/trellix-customer-guide/report,/docs/en/trellix-customer-guide/report
vi,en,trellix-customer-guide/setting-agert,/docs/vi/trellix-customer-guide/setting-agert,/docs/en/trellix-customer-guide/setting-agert
vi,en,trellix-customer-guide/truy-cap-giao-dien-quan-tri,/docs/vi/trellix-customer-guide/truy-cap-giao-dien-quan-tri,/docs/en/trellix-customer-guide/truy-cap-giao-dien-quan-tri
vi,en,trellix-customer-guide/view-log,/docs/vi/trellix-customer-guide/view-log,/docs/en/trellix-customer-guide/view-log
vi,en,user-token/create-token,/docs/vi/user-token/create-token,/docs/en/user-token/create-token
vi,en,user-token/fqas,/docs/vi/user-token/fqas,/docs/en/user-token/fqas
vi,en,user-token/revoke-token,/docs/vi/user-token/revoke-token,/docs/en/user-token/revoke-token
vi,en,user-token/token,/docs/vi/user-token/token,/docs/en/user-token/token
vi,en,vpn-site-to-site/Create-VPN-S2S-connection,/docs/vi/vpn-site-to-site/Create-VPN-S2S-connection,/docs/en/vpn-site-to-site/Create-VPN-S2S-connection
vi,en,vpn-site-to-site/VPN-S2S-check-activity-logs,/docs/vi/vpn-site-to-site/VPN-S2S-check-activity-logs,/docs/en/vpn-site-to-site/VPN-S2S-check-activity-logs
vi,en,vpn-site-to-site/action-management,/docs/vi/vpn-site-to-site/action-management,/docs/en/vpn-site-to-site/action-management
vi,en,vpn-site-to-site/authenticate-certificate-mode,/docs/vi/vpn-site-to-site/authenticate-certificate-mode,/docs/en/vpn-site-to-site/authenticate-certificate-mode
vi,en,vpn-site-to-site/common-config,/docs/vi/vpn-site-to-site/common-config,/docs/en/vpn-site-to-site/common-config
vi,en,vpn-site-to-site/connect-behind-NAT,/docs/vi/vpn-site-to-site/connect-behind-NAT,/docs/en/vpn-site-to-site/connect-behind-NAT
vi,en,vpn-site-to-site/connect-checkpoint-r8120,/docs/vi/vpn-site-to-site/connect-checkpoint-r8120,/docs/en/vpn-site-to-site/connect-checkpoint-r8120
vi,en,vpn-site-to-site/connect-fci-aws-transitgw,/docs/vi/vpn-site-to-site/connect-fci-aws-transitgw,/docs/en/vpn-site-to-site/connect-fci-aws-transitgw
vi,en,vpn-site-to-site/connect-fci-aws-virtualgw,/docs/vi/vpn-site-to-site/connect-fci-aws-virtualgw,/docs/en/vpn-site-to-site/connect-fci-aws-virtualgw
vi,en,vpn-site-to-site/connect-fci-fortigate,/docs/vi/vpn-site-to-site/connect-fci-fortigate,/docs/en/vpn-site-to-site/connect-fci-fortigate
vi,en,vpn-site-to-site/connect-fci-vmware,/docs/vi/vpn-site-to-site/connect-fci-vmware,/docs/en/vpn-site-to-site/connect-fci-vmware
vi,en,vpn-site-to-site/connect-palo-alto,/docs/vi/vpn-site-to-site/connect-palo-alto,/docs/en/vpn-site-to-site/connect-palo-alto
vi,en,vpn-site-to-site/connect-pfsense,/docs/vi/vpn-site-to-site/connect-pfsense,/docs/en/vpn-site-to-site/connect-pfsense
vi,en,vpn-site-to-site/connect-strongswan,/docs/vi/vpn-site-to-site/connect-strongswan,/docs/en/vpn-site-to-site/connect-strongswan
vi,en,vpn-site-to-site/connect-vyos-1.5,/docs/vi/vpn-site-to-site/connect-vyos-1.5,/docs/en/vpn-site-to-site/connect-vyos-1.5
vi,en,vpn-site-to-site/create-customergw,/docs/vi/vpn-site-to-site/create-customergw,/docs/en/vpn-site-to-site/create-customergw
vi,en,vpn-site-to-site/create-vpn-connection,/docs/vi/vpn-site-to-site/create-vpn-connection,/docs/en/vpn-site-to-site/create-vpn-connection
vi,en,vpn-site-to-site/delete-VPN-S2S-connection,/docs/vi/vpn-site-to-site/delete-VPN-S2S-connection,/docs/en/vpn-site-to-site/delete-VPN-S2S-connection
vi,en,vpn-site-to-site/delete-customergw,/docs/vi/vpn-site-to-site/delete-customergw,/docs/en/vpn-site-to-site/delete-customergw
vi,en,vpn-site-to-site/disable-VPN-S2S-connection,/docs/vi/vpn-site-to-site/disable-VPN-S2S-connection,/docs/en/vpn-site-to-site/disable-VPN-S2S-connection
vi,en,vpn-site-to-site/download-config-VPN-S2S,/docs/vi/vpn-site-to-site/download-config-VPN-S2S,/docs/en/vpn-site-to-site/download-config-VPN-S2S
vi,en,vpn-site-to-site/edit-VPN-S2S-information,/docs/vi/vpn-site-to-site/edit-VPN-S2S-information,/docs/en/vpn-site-to-site/edit-VPN-S2S-information
vi,en,vpn-site-to-site/edit-customergw,/docs/vi/vpn-site-to-site/edit-customergw,/docs/en/vpn-site-to-site/edit-customergw
vi,en,vpn-site-to-site/enable-VPN-S2S-connection,/docs/vi/vpn-site-to-site/enable-VPN-S2S-connection,/docs/en/vpn-site-to-site/enable-VPN-S2S-connection
vi,en,vpn-site-to-site/faq,/docs/vi/vpn-site-to-site/faq,/docs/en/vpn-site-to-site/faq
vi,en,vpn-site-to-site/initial-setup,/docs/vi/vpn-site-to-site/initial-setup,/docs/en/vpn-site-to-site/initial-setup
vi,en,vpn-site-to-site/ket-noi-thiet-bi-behind-NAT-IP,/docs/vi/vpn-site-to-site/ket-noi-thiet-bi-behind-NAT-IP,/docs/en/vpn-site-to-site/ket-noi-thiet-bi-behind-NAT-IP
vi,en,vpn-site-to-site/logging,/docs/vi/vpn-site-to-site/logging,/docs/en/vpn-site-to-site/logging
vi,en,vpn-site-to-site/monitoring,/docs/vi/vpn-site-to-site/monitoring,/docs/en/vpn-site-to-site/monitoring
vi,en,vpn-site-to-site/overviews-vpn,/docs/vi/vpn-site-to-site/overviews-vpn,/docs/en/vpn-site-to-site/overviews-vpn
vi,en,vpn-site-to-site/service-authorization,/docs/vi/vpn-site-to-site/service-authorization,/docs/en/vpn-site-to-site/service-authorization
vi,en,vpn-site-to-site/set_alert,/docs/vi/vpn-site-to-site/set_alert,/docs/en/vpn-site-to-site/set_alert
vi,en,vpn-site-to-site/tai-file-cau-hinh-vpn,/docs/vi/vpn-site-to-site/tai-file-cau-hinh-vpn,/docs/en/vpn-site-to-site/tai-file-cau-hinh-vpn
vi,en,vpn-site-to-site/view-VPN-detail-information,/docs/vi/vpn-site-to-site/view-VPN-detail-information,/docs/en/vpn-site-to-site/view-VPN-detail-information
vi,en,vpn-site-to-site/xoa-vpn-connection,/docs/vi/vpn-site-to-site/xoa-vpn-connection,/docs/en/vpn-site-to-site/xoa-vpn-connection
vi,ja,ai-notebook/about-ai-notebooks,/docs/vi/ai-notebook/about-ai-notebooks,/docs/ja/ai-notebook/about-ai-notebooks
vi,ja,ai-notebook/ai-notebook,/docs/vi/ai-notebook/ai-notebook,/docs/ja/ai-notebook/ai-notebook
vi,ja,ai-notebook/connect-switch-kernel,/docs/vi/ai-notebook/connect-switch-kernel,/docs/ja/ai-notebook/connect-switch-kernel
vi,ja,ai-notebook/create-notebook,/docs/vi/ai-notebook/create-notebook,/docs/ja/ai-notebook/create-notebook
vi,ja,ai-notebook/faq,/docs/vi/ai-notebook/faq,/docs/ja/ai-notebook/faq
vi,ja,ai-notebook/launch-ai-notebook,/docs/vi/ai-notebook/launch-ai-notebook,/docs/ja/ai-notebook/launch-ai-notebook
vi,ja,ai-notebook/quick-start,/docs/vi/ai-notebook/quick-start,/docs/ja/ai-notebook/quick-start
vi,ja,ai-notebook/shut-down-kernel,/docs/vi/ai-notebook/shut-down-kernel,/docs/ja/ai-notebook/shut-down-kernel
vi,ja,allow-address-pair/allow-address-pair,/docs/vi/allow-address-pair/allow-address-pair,/docs/ja/allow-address-pair/allow-address-pair
vi,ja,billing/billing,/docs/vi/billing/billing,/docs/ja/billing/billing
vi,ja,budget-alert/Chỉnh sửa Budget Alert,/docs/vi/budget-alert/Chỉnh sửa Budget Alert,/docs/ja/budget-alert/Chỉnh sửa Budget Alert
vi,ja,budget-alert/Cài đặt ngăn chặn tạo resource Compute-Network mới khi đã đạt ngưỡng ngân sách,/docs/vi/budget-alert/Cài đặt ngăn chặn tạo resource Compute-Network mới khi đã đạt ngưỡng ngân sách,/docs/ja/budget-alert/Cài đặt ngăn chặn tạo resource Compute-Network mới khi đã đạt ngưỡng ngân sách
vi,ja,budget-alert/Khởi tạo Bugdet Alert,/docs/vi/budget-alert/Khởi tạo Bugdet Alert,/docs/ja/budget-alert/Khởi tạo Bugdet Alert
vi,ja,budget-alert/Tạm dừng cảnh báo của 1 Budget Alert,/docs/vi/budget-alert/Tạm dừng cảnh báo của 1 Budget Alert,/docs/ja/budget-alert/Tạm dừng cảnh báo của 1 Budget Alert
vi,ja,budget-alert/Xem thông tin cost và lịch sử cảnh báo,/docs/vi/budget-alert/Xem thông tin cost và lịch sử cảnh báo,/docs/ja/budget-alert/Xem thông tin cost và lịch sử cảnh báo
vi,ja,budget-alert/Xóa Budget Alert,/docs/vi/budget-alert/Xóa Budget Alert,/docs/ja/budget-alert/Xóa Budget Alert
vi,ja,budget-alert/budget-alert,/docs/vi/budget-alert/budget-alert,/docs/ja/budget-alert/budget-alert
vi,ja,checkpoint-fpt-ngfw/checkpoint-fpt-ngfw,/docs/vi/checkpoint-fpt-ngfw/checkpoint-fpt-ngfw,/docs/ja/checkpoint-fpt-ngfw/checkpoint-fpt-ngfw
vi,ja,cloud-server/cloud-server,/docs/vi/cloud-server/cloud-server,/docs/ja/cloud-server/cloud-server
vi,ja,cost-explorer/cost-explorer,/docs/vi/cost-explorer/cost-explorer,/docs/ja/cost-explorer/cost-explorer
vi,ja,cost-explorer/cost-explorer-dimension-resource-type,/docs/vi/cost-explorer/cost-explorer-dimension-resource-type,/docs/ja/cost-explorer/cost-explorer-dimension-resource-type
vi,ja,cost-explorer/cost-explorer-dimension-service,/docs/vi/cost-explorer/cost-explorer-dimension-service,/docs/ja/cost-explorer/cost-explorer-dimension-service
vi,ja,cost-explorer/fqas-2,/docs/vi/cost-explorer/fqas-2,/docs/ja/cost-explorer/fqas-2
vi,ja,cost-explorer/question-1,/docs/vi/cost-explorer/question-1,/docs/ja/cost-explorer/question-1
vi,ja,create-vpc/activitylog-bell,/docs/vi/create-vpc/activitylog-bell,/docs/ja/create-vpc/activitylog-bell
vi,ja,create-vpc/create-vpc,/docs/vi/create-vpc/create-vpc,/docs/ja/create-vpc/create-vpc
vi,ja,create-vpc/create_vpc,/docs/vi/create-vpc/create_vpc,/docs/ja/create-vpc/create_vpc
vi,ja,create-vpc/initial-setup,/docs/vi/create-vpc/initial-setup,/docs/ja/create-vpc/initial-setup
vi,ja,create-vpc/rename-vpc,/docs/vi/create-vpc/rename-vpc,/docs/ja/create-vpc/rename-vpc
vi,ja,dedicated-fpt-kubernetes-engine/AutoScale,/docs/vi/dedicated-fpt-kubernetes-engine/AutoScale,/docs/ja/dedicated-fpt-kubernetes-engine/AutoScale
vi,ja,dedicated-fpt-kubernetes-engine/Initial-Setup,/docs/vi/dedicated-fpt-kubernetes-engine/Initial-Setup,/docs/ja/dedicated-fpt-kubernetes-engine/Initial-Setup
vi,ja,dedicated-fpt-kubernetes-engine/backup-and-restore-cluster,/docs/vi/dedicated-fpt-kubernetes-engine/backup-and-restore-cluster,/docs/ja/dedicated-fpt-kubernetes-engine/backup-and-restore-cluster
vi,ja,dedicated-fpt-kubernetes-engine/best-practice-upgrade-fke-cluster-version,/docs/vi/dedicated-fpt-kubernetes-engine/best-practice-upgrade-fke-cluster-version,/docs/ja/dedicated-fpt-kubernetes-engine/best-practice-upgrade-fke-cluster-version
vi,ja,dedicated-fpt-kubernetes-engine/cac-luu-y-khi-su-dung-fke,/docs/vi/dedicated-fpt-kubernetes-engine/cac-luu-y-khi-su-dung-fke,/docs/ja/dedicated-fpt-kubernetes-engine/cac-luu-y-khi-su-dung-fke
vi,ja,dedicated-fpt-kubernetes-engine/dfke-advanced-firewall,/docs/vi/dedicated-fpt-kubernetes-engine/dfke-advanced-firewall,/docs/ja/dedicated-fpt-kubernetes-engine/dfke-advanced-firewall
vi,ja,dedicated-fpt-kubernetes-engine/dfke-faqs,/docs/vi/dedicated-fpt-kubernetes-engine/dfke-faqs,/docs/ja/dedicated-fpt-kubernetes-engine/dfke-faqs
vi,ja,dedicated-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi,/docs/vi/dedicated-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi,/docs/ja/dedicated-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi
vi,ja,dedicated-fpt-kubernetes-engine/lay-thong-tin-truy-cap-cluster,/docs/vi/dedicated-fpt-kubernetes-engine/lay-thong-tin-truy-cap-cluster,/docs/ja/dedicated-fpt-kubernetes-engine/lay-thong-tin-truy-cap-cluster
vi,ja,dedicated-fpt-kubernetes-engine/nang-cap-k8s-version,/docs/vi/dedicated-fpt-kubernetes-engine/nang-cap-k8s-version,/docs/ja/dedicated-fpt-kubernetes-engine/nang-cap-k8s-version
vi,ja,dedicated-fpt-kubernetes-engine/quan-ly-kubernetes-cluster,/docs/vi/dedicated-fpt-kubernetes-engine/quan-ly-kubernetes-cluster,/docs/ja/dedicated-fpt-kubernetes-engine/quan-ly-kubernetes-cluster
vi,ja,dedicated-fpt-kubernetes-engine/retry-timeout-rule,/docs/vi/dedicated-fpt-kubernetes-engine/retry-timeout-rule,/docs/ja/dedicated-fpt-kubernetes-engine/retry-timeout-rule
vi,ja,dedicated-fpt-kubernetes-engine/service-type-load-balancer,/docs/vi/dedicated-fpt-kubernetes-engine/service-type-load-balancer,/docs/ja/dedicated-fpt-kubernetes-engine/service-type-load-balancer
vi,ja,dedicated-fpt-kubernetes-engine/start-kubernetes-cluster,/docs/vi/dedicated-fpt-kubernetes-engine/start-kubernetes-cluster,/docs/ja/dedicated-fpt-kubernetes-engine/start-kubernetes-cluster
vi,ja,dedicated-fpt-kubernetes-engine/stop-kubernetes-cluster,/docs/vi/dedicated-fpt-kubernetes-engine/stop-kubernetes-cluster,/docs/ja/dedicated-fpt-kubernetes-engine/stop-kubernetes-cluster
vi,ja,dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nfs,/docs/vi/dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nfs,/docs/ja/dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nfs
vi,ja,dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nodes,/docs/vi/dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nodes,/docs/ja/dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nodes
vi,ja,dedicated-fpt-kubernetes-engine/thay-doi-cau-hinh-k8s-cluster,/docs/vi/dedicated-fpt-kubernetes-engine/thay-doi-cau-hinh-k8s-cluster,/docs/ja/dedicated-fpt-kubernetes-engine/thay-doi-cau-hinh-k8s-cluster
vi,ja,dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nfs,/docs/vi/dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nfs,/docs/ja/dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nfs
vi,ja,dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nodes,/docs/vi/dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nodes,/docs/ja/dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nodes
vi,ja,dedicated-fpt-kubernetes-engine/them-nfs-persistent-storage,/docs/vi/dedicated-fpt-kubernetes-engine/them-nfs-persistent-storage,/docs/ja/dedicated-fpt-kubernetes-engine/them-nfs-persistent-storage
vi,ja,dedicated-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster,/docs/vi/dedicated-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster,/docs/ja/dedicated-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster
vi,ja,dedicated-fpt-kubernetes-engine/xem-danh-sach-kubernetes-cluster-da-tao,/docs/vi/dedicated-fpt-kubernetes-engine/xem-danh-sach-kubernetes-cluster-da-tao,/docs/ja/dedicated-fpt-kubernetes-engine/xem-danh-sach-kubernetes-cluster-da-tao
vi,ja,dedicated-fpt-kubernetes-engine/xoa-kubernetes-cluster,/docs/vi/dedicated-fpt-kubernetes-engine/xoa-kubernetes-cluster,/docs/ja/dedicated-fpt-kubernetes-engine/xoa-kubernetes-cluster
vi,ja,end-user-request-resource/end-user-request-resource,/docs/vi/end-user-request-resource/end-user-request-resource,/docs/ja/end-user-request-resource/end-user-request-resource
vi,ja,file-storage-high-performance/Sử dụng File Storage - High Performance trên Kubernetes (K8S Cluster),/docs/vi/file-storage-high-performance/Sử dụng File Storage - High Performance trên Kubernetes (K8S Cluster),/docs/ja/file-storage-high-performance/Sử dụng File Storage - High Performance trên Kubernetes (K8S Cluster)
vi,ja,file-storage-high-performance/file-storage-high-performance,/docs/vi/file-storage-high-performance/file-storage-high-performance,/docs/ja/file-storage-high-performance/file-storage-high-performance
vi,ja,fpt-api-management/dang-ky-dich-vu-api-management-tren-fpt-portal,/docs/vi/fpt-api-management/dang-ky-dich-vu-api-management-tren-fpt-portal,/docs/ja/fpt-api-management/dang-ky-dich-vu-api-management-tren-fpt-portal
vi,ja,fpt-api-management/fpt-api-management,/docs/vi/fpt-api-management/fpt-api-management,/docs/ja/fpt-api-management/fpt-api-management
vi,ja,fpt-api-management/huong-dan-nhanh-quick-starts,/docs/vi/fpt-api-management/huong-dan-nhanh-quick-starts,/docs/ja/fpt-api-management/huong-dan-nhanh-quick-starts
vi,ja,fpt-api-management/huong-dan-su-dung-cho-api-consumer,/docs/vi/fpt-api-management/huong-dan-su-dung-cho-api-consumer,/docs/ja/fpt-api-management/huong-dan-su-dung-cho-api-consumer
vi,ja,fpt-api-management/khai-bao-thong-tin-tren-apimanager-application,/docs/vi/fpt-api-management/khai-bao-thong-tin-tren-apimanager-application,/docs/ja/fpt-api-management/khai-bao-thong-tin-tren-apimanager-application
vi,ja,fpt-api-management/quan-ly-api-site,/docs/vi/fpt-api-management/quan-ly-api-site,/docs/ja/fpt-api-management/quan-ly-api-site
vi,ja,fpt-api-management/quan-ly-consumers,/docs/vi/fpt-api-management/quan-ly-consumers,/docs/ja/fpt-api-management/quan-ly-consumers
